"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WYTCBUS","197505","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197506","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197507","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197508","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197509","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197510","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197511","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197512","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197513","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197601","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197602","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197603","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197604","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197605","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197606","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197607","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197608","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197609","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197610","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197611","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197612","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197613","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197701","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197702","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197703","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197704","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197705","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197706","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197707","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197708","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197709","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197710","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197711","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197712","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197713","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197801","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197802","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197803","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197804","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197805","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197806","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197807","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197808","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197809","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197810","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197811","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197812","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197813","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197901","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197902","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197903","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197904","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197905","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197906","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197907","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197908","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197909","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197910","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197911","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197912","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","197913","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198001","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198002","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198003","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198004","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198005","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198006","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198007","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198008","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198009","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198010","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198011","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198012","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198013","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198101","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198102","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198103","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198104","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198105","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198106","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198107","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198108","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198109","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198110","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198111","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198112","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198113","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198201","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198202","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198203","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198204","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198205","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198206","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198207","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198208","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198209","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198210","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198211","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198212","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198213","Not Available","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198301","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198302","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198303","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198304","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198305","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198306","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198307","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198308","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198309","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198310","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198311","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198312","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198313","0.009","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198401","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198402","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198403","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198404","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198405","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198406","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198407","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198408","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198409","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198410","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198411","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198412","0.004","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198413","0.022","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198501","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198502","0.004","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198503","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198504","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198505","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198506","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198507","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198508","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198509","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198510","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198511","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198512","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198513","0.02","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198601","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198602","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198603","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198604","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198605","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198606","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198607","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198608","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198609","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198610","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198611","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198612","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198613","0.014","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198701","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198702","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198703","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198704","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198705","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198706","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198707","0.004","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198708","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198709","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198710","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198711","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198712","0.001","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198713","0.012","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198801","0.002","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198802","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198803","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198804","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198805","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198806","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198807","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198808","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198809","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198810","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198811","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198812","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198813","0.003","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198901","0.497","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198902","0.763","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198903","0.873","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198904","0.812","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198905","0.697","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198906","0.534","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198907","0.485","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198908","0.352","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198909","0.956","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198910","0.599","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198911","0.419","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198912","0.219","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","198913","7.206","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199001","1.028","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199002","0.789","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199003","0.837","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199004","1.434","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199005","1.195","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199006","1.387","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199007","0.406","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199008","0.239","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199009","0.311","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199010","0.693","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199011","0.789","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199012","0.406","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199013","9.515","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199101","0.212","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199102","0.989","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199103","0.707","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199104","0.813","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199105","1.237","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199106","0.53","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199107","0.53","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199108","0.777","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199109","0.707","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199110","1.448","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199111","1.448","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199112","0.671","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199113","10.069","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199201","0.512","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199202","1.759","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199203","1.12","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199204","1.088","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199205","0.32","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199206","0.256","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199207","0.256","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199208","0.48","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199209","1.088","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199210","0.832","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199211","0.96","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199212","1.184","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199213","9.852","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199301","0.844","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199302","0.169","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199303","1.773","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199304","1.266","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199305","1.266","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199306","0.295","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199307","0.464","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199308","0.253","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199309","0.464","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199310","0.971","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199311","1.562","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199312","0.929","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199313","10.256","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199401","0","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199402","0.343","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199403","1.865","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199404","1.408","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199405","1.256","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199406","1.256","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199407","0.647","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199408","0.457","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199409","1.066","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199410","1.218","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199411","1.675","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199412","0.571","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199413","11.762","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199501","0.019","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199502","0.08","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199503","0.016","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199504","0.023","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199505","1.394","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199506","1.701","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199507","2.115","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199508","1.862","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199509","1.955","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199510","0.876","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199511","0.427","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199512","0.329","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199513","10.796","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199601","0.503","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199602","0.382","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199603","0.64","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199604","0.834","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199605","1.336","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199606","1.282","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199607","1.826","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199608","1.416","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199609","1.199","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199610","0.863","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199611","0.337","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199612","0.417","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199613","11.035","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199701","0.411","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199702","0.372","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199703","0.507","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199704","1.106","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199705","1.196","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199706","1.764","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199707","1.738","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199708","1.809","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199709","0.888","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199710","0.937","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199711","0.248","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199712","0.244","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199713","11.219","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199801","0.059","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199802","0.028","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199803","0.021","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199804","0.293","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199805","0.489","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199806","1.348","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199807","1.868","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199808","1.438","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199809","1.623","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199810","1.019","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199811","0.618","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199812","1.519","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199813","10.324","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199901","1.15","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199902","1.054","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199903","1.524","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199904","1.274","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199905","0.94","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199906","0.866","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199907","1.556","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199908","1.304","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199909","1.288","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199910","1.428","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199911","1.209","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199912","1.72","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","199913","15.313","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200001","2.202","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200002","2.409","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200003","1.194","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200004","1.126","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200005","1.392","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200006","1.525","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200007","1.296","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200008","1.284","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200009","1.134","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200010","1.404","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200011","2.808","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200012","1.309","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200013","19.084","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200101","1.328","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200102","1.471","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200103","1.816","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200104","2.336","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200105","2.167","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200106","2.285","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200107","2.167","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200108","1.969","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200109","1.673","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200110","2.071","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200111","1.605","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200112","2.101","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200113","22.988","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200201","2.769","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200202","2.436","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200203","2.907","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200204","3.495","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200205","3.677","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200206","3.843","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200207","3.038","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200208","3.332","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200209","2.511","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200210","2.506","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200211","2.238","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200212","2.577","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200213","35.329","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200301","2.158","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200302","2.543","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200303","3.535","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200304","3.729","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200305","3.434","8","Wind Energy Consumption","Trillion Btu"
"WYTCBUS","200306","3.573","8","Wind Energy Consumption","Trillion Btu"
